1,204,659,157,17,3.594465636961452,707.0,31.0,1.0,2018.0,326.0,16.0,2.0,2019.0,23.0,31.0,1.0,2020.0,1.0,0.0,21.0,0.0,1,187,14,5,3
0,68,659,157,17,2.9219280948873623,,,,,,,,,,,,,2.0,0.0,10.0,0.0,2,109,12,4,4
0,27,659,157,17,3.7489948035250955,1348.0,30.0,4.0,2016.0,237.0,16.0,5.0,2019.0,112.0,29.0,4.0,2020.0,1.0,0.0,21.0,0.0,1,6,2,3,2
1,196,281,126,94,3.5841837197791886,2509.0,24.0,2.0,2013.0,,,,,47.0,24.0,2.0,2020.0,1.0,1.0,20.0,5.0,1,99,6,3,2
1,46,659,157,17,3.2516291673878226,2090.0,19.0,4.0,2014.0,,,,,102.0,19.0,4.0,2020.0,1.0,0.0,12.0,0.0,1,156,1,2,1
1,63,309,126,133,3.6644977792004623,4262.0,8.0,5.0,2008.0,245.0,8.0,5.0,2019.0,121.0,8.0,5.0,2020.0,1.0,0.0,14.0,0.0,1,99,6,3,2
0,293,659,157,17,2.584962500721156,,,,,,,,,,,,,1.0,0.0,6.0,0.0,1,184,14,5,3
0,63,51,126,94,3.0220552088742,5226.0,17.0,9.0,2005.0,,,,,253.0,17.0,9.0,2020.0,1.0,0.0,12.0,0.0,1,153,6,3,2
0,68,659,157,17,3.2776134368191165,,,,,,,,,,,,,2.0,0.0,11.0,0.0,2,6,2,3,2
1,63,139,12,160,3.521640636343319,,,,,,,,,,,,,1.0,0.0,14.0,0.0,1,146,6,3,2
0,63,659,157,120,3.1395722619867223,6853.0,4.0,4.0,2001.0,358.0,15.0,1.0,2019.0,87.0,4.0,4.0,2020.0,1.0,0.0,15.0,0.0,1,154,6,3,2
0,63,246,1,160,3.180832987205441,,,,,,,,,,,,,1.0,0.0,13.0,0.0,1,92,14,5,3
1,223,659,157,17,3.121928094887362,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,154,6,3,2
1,63,47,18,86,3.3232314287976203,532.0,25.0,7.0,2018.0,,,,,167.0,25.0,7.0,2019.0,1.0,0.0,15.0,0.0,1,187,14,5,3
1,63,90,126,124,2.6464393446710157,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,123,2,3,2
0,69,659,157,17,3.292770193936991,7176.0,16.0,5.0,2000.0,,,,,494.0,16.0,5.0,2021.0,2.0,0.0,17.0,0.0,2,198,16,0,5
1,110,659,157,17,3.277613436819116,6628.0,15.0,11.0,2001.0,,,,,8.0,31.0,12.0,2019.0,1.0,0.0,11.0,0.0,2,192,14,5,3
1,296,659,157,17,2.845350936622437,4407.0,15.0,12.0,2007.0,,,,,24.0,15.0,12.0,2019.0,1.0,0.0,11.0,0.0,1,139,14,5,3
1,63,659,118,32,3.182005814760214,3071.0,12.0,8.0,2011.0,,,,,149.0,12.0,8.0,2019.0,1.0,0.0,14.0,0.0,1,92,14,5,3
1,265,659,157,17,3.748994803525096,,,,,,,,,,,,,1.0,0.0,21.0,0.0,1,174,14,5,3
0,265,374,126,144,2.807354922057604,10190.0,14.0,2.0,1992.0,660.0,19.0,3.0,2018.0,1134.0,15.0,2.0,2023.0,1.0,0.0,7.0,0.0,1,6,2,3,2
0,52,659,157,17,3.084962500721156,,,,,,,,,,,,,2.0,0.0,12.0,0.0,2,198,16,0,5
0,63,259,46,53,3.2729055953200556,7923.0,30.0,4.0,1998.0,258.0,25.0,4.0,2019.0,112.0,29.0,4.0,2020.0,1.0,0.0,15.0,0.0,1,100,14,5,3
0,63,242,126,124,2.75,,,,,,,,,,,,,1.0,0.0,8.0,0.0,1,171,2,3,2
0,244,659,69,101,2.721928094887362,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,89,1,2,1
0,63,444,104,2,2.94770277922009,,,,,358.0,15.0,1.0,2019.0,,,,,1.0,0.0,9.0,0.0,1,92,14,5,3
